date,symbol,news_vector,impact_score
2019-02-26,A,"[-0.006512945983558893, 0.003027670318260789, -0.0002463093551341444, 0.003477625548839569, -0.001959160203114152, -0.000728311890270561, 0.0006915068370290101, 0.004069883842021227, -0.002514561405405402, -0.0031584997195750475, 0.0017415316542610526, -0.006449769716709852, -0.0014161797007545829, 0.0006594613078050315, -0.0031825508922338486, -0.0018285127589479089, 0.002032854361459613, -0.00253852060995996, 0.00025495418231002986, -0.004460624419152737, -0.003178698942065239, 0.0011648590443655849, 0.002896699123084545, -2.1309047951945104e-05, -0.002673608483746648, 0.00010270904749631882, 0.0030742210801690817, -0.007280003745108843, -1.3760679394181352e-05, 0.002616196172311902, 0.0027000459376722574, 0.0017356568714603782, 0.0010874498402699828, -0.0001718514395179227, -0.0017774151638150215, 0.008949889801442623, 0.00030113663524389267, -0.0004489285929594189, 0.0012447918998077512, -0.007847064174711704, 0.0017334193689748645, -0.0075721112079918385, -0.0032700521405786276, -0.002756846137344837, -0.0009323560516349971, 0.0003157892788294703, 0.0002075791562674567, 0.0016241255216300488, -0.0016998336650431156, -0.0005041953991167247, 0.0036092791706323624, -0.002789662452414632, 0.0015455763787031174, 0.0025291789788752794, -0.0029646444600075483, 0.0027955006808042526, 0.0024231483694165945, -0.003997214138507843, -0.005054611247032881, -0.0003983840870205313, 0.0010007371893152595, 0.0005480900290422142, 0.0021758100483566523, -0.003815422533079982, -0.005420120898634195, 0.0013714429223909974, 0.0009358841925859451, 0.004126010928303003, -0.009141412563621998, 0.006417491938918829, 0.0008670543902553618, 0.0012400527484714985, 0.005329176317900419, 0.0023060187231749296, 0.0013533256715163589, 0.0007906754617579281, -0.0007082406082190573, 0.0009122563642449677, -0.0023307777009904385, 0.0015819460386410356, 0.0025703338906168938, -0.002543500391766429, -0.0005137613043189049, -0.0007685707532800734, -0.0012115900171920657, -0.003845802741125226, 0.001806163345463574, 0.0024721124209463596, 0.0033009496983140707, 0.002289741300046444, 0.005741489585489035, 0.0024870082270354033, -0.003048909129574895, 0.0004282280569896102, 0.008440068922936916, 0.005181547719985247, 0.0022666470613330603, -0.0055364277213811874, 0.0038434213493019342, -0.0018450627103447914]",-1.0
2019-02-27,A,"[-0.003373301587998867, 0.001679599634371698, 0.0029546620789915323, 0.0012676548212766647, -0.0009650454740040004, -0.007968734949827194, 0.003979915753006935, 0.011066798120737076, -0.0046425373293459415, -0.004015026614069939, -0.0021153453271836042, -0.005697380751371384, -0.00040363153675571084, 0.002741725416854024, -8.889039600035176e-05, -0.0021410579793155193, 0.00556466169655323, -0.003734585363417864, -0.004162051249295473, -0.011582883074879646, -0.0020361945498734713, -0.0006112649571150541, 0.004194373264908791, -0.004198238719254732, -0.0056175533682107925, 0.002885655499994755, -0.0032659615390002728, -0.003648644546046853, -0.004851538687944412, 0.006192272529006004, 0.004206462297588587, 0.0014985217712819576, 0.0035729657392948866, -0.0015614592703059316, -0.0075905886478722095, 0.00743312481790781, -0.0015988368541002274, -0.005855524446815252, -0.005754439160227776, -0.006212323904037476, 0.0021267510019242764, -0.005249143578112125, 0.0004728656494989991, -0.0002998434938490391, 0.0034018014557659626, 0.0009109934326261282, 0.0027581569738686085, -0.008023412898182869, 0.002494355197995901, 0.0022518830373883247, 0.0026714098639786243, -0.006825420074164867, 0.001872341614216566, -0.0013350136578083038, -0.0038126695435494184, -0.0004368624649941921, -0.00019418593728914857, 0.0003584609949029982, -0.0033171966206282377, 0.003460763953626156, -0.0021676537580788136, 0.0012769082095474005, 0.0034089565742760897, -0.0009756385115906596, -0.0026503917761147022, 0.005564645864069462, 0.0017064890125766397, 0.0016200904501602054, -0.009134739637374878, 0.0038451221771538258, -0.0008113930816762149, 0.003728078445419669, 0.004609711933881044, -0.0027167797088623047, 0.007704238872975111, 0.001115736085921526, 0.0022845908533781767, 0.0009886428015306592, -0.006169591099023819, 0.001402366440743208, -0.0032721436582505703, 0.001986485905945301, -0.00721772201359272, 0.006329775787889957, -0.003976659849286079, -0.004252995830029249, 0.004259349778294563, 0.0012468810891732574, 0.0032736535649746656, -0.0019103685626760125, 0.007187122944742441, 0.0019321170402690768, -0.00094352982705459, -0.0001622089184820652, 0.010491270571947098, 0.0011802228400483727, 0.003397781867533922, -0.004774065688252449, 0.0007356078131124377, 0.002151084365323186]",1.0
2019-02-28,A,"[-0.004855958744883537, 0.0009682082454673946, 0.001310801599174738, 0.0046709803864359856, 0.0015865664463490248, -0.004938429221510887, 0.00063452118774876, 0.008601854555308819, -0.003009575419127941, 6.679015496047214e-05, -0.0043283323757350445, -0.007926767691969872, -0.0023778651375323534, 0.005792466923594475, -0.0013193413615226746, -0.001131540979258716, 0.005776400677859783, -0.0019403236219659448, -0.002738344483077526, -0.009201527573168278, -0.001424661953933537, 3.341198680573143e-05, 0.0022665385622531176, -0.003268197178840637, -0.0035666152834892273, 0.002956581534817815, -0.003719473723322153, -0.0005715489969588816, -0.006552516482770443, 0.004794626496732235, 0.007910000160336494, -0.0004721677105408162, 0.0011359008494764566, -0.002757510868832469, -0.0054708728566765785, 0.003976772539317608, 0.002207566983997822, 0.0022521873470395803, 0.0012453600065782666, -0.002827991731464863, 0.0016365310875698924, -0.00999455712735653, -0.005230198614299297, -0.000716399634256959, 0.0017093481728807092, 0.0004936567274853587, -0.00017606887558940798, -0.0030443433206528425, 0.004181976430118084, 0.003030908526852727, 0.002636711113154888, -0.003914253786206245, 0.00468543590977788, -0.00125887431204319, -0.001916025299578905, 0.004880562890321016, 0.0003857066622003913, -0.0037523768842220306, -0.006080413702875376, 0.002102823695167899, -0.002078118035569787, 0.0024598599411547184, -4.285620525479317e-05, -0.003137837164103985, -0.0025406894274055958, 0.0022030966356396675, 0.0039044846780598164, 0.003455603728070855, -0.0010566149139776826, 0.005369852762669325, -0.0009331923793070018, 0.00022657154477201402, 0.003353299805894494, -0.003188333474099636, 0.005336432717740536, 0.002345171058550477, 0.00022814645490143448, 0.0009429562487639487, 0.0008647177019156516, -0.0018120142631232738, -0.00462472764775157, -0.0004539196961559355, -0.0016767901834100485, 0.004642097279429436, -0.002219861838966608, -0.003688875352963805, 0.0005178492865525186, 0.003636721521615982, 0.0008321808418259025, -0.0032697399146854877, 0.0064827147871255875, -4.248303230269812e-05, 0.0034401132725179195, -0.0015668128617107868, 0.00522913271561265, 0.003018328221514821, 0.004740305244922638, -0.0023617837578058243, -0.00090934889158234, -0.0006767598679289222]",0.0
2019-03-06,A,"[-0.009550225920975208, 0.010273273102939129, 0.0021702463272958994, 0.0031225932762026787, -0.00228902162052691, -0.007722349371761084, 0.004024201072752476, 0.002300266409292817, -0.008707513101398945, -0.0030415516812354326, 6.737668445566669e-05, -0.006533273030072451, 0.0004540076479315758, -0.0022062601055949926, 0.0033099381253123283, -0.0007712233928032219, 0.0037809712812304497, -0.0041315266862511635, -0.006971862632781267, -0.011694335378706455, -6.149414548417553e-05, 0.004691166803240776, 0.0071739316917955875, -0.003485795110464096, 0.003685583360493183, 0.007399400230497122, -0.004279399756342173, -0.007639346178621054, -0.0038606885354965925, 0.0013937163166701794, 0.006481012795120478, 0.001837402582168579, 0.007605232298374176, -0.00045982669689692557, 0.0007579217199236155, 0.007153790909796953, 0.0001739117578836158, 0.003782768966630101, -0.0014222472673282027, -0.00926045048981905, -0.0033747863490134478, -0.0073729008436203, 0.0010159959783777595, 0.0022003373596817255, 0.0004569595621433109, 0.0009427944314666092, -0.0022043802309781313, -0.0003836709074676037, 0.0051171015948057175, 0.001761790830641985, 0.00445948913693428, -0.0021168591920286417, 0.0005409090663306415, -0.00302011682651937, -0.0028550438582897186, 0.0025004916824400425, 0.0051921699196100235, -0.003075088607147336, -0.003438052488490939, 6.20819628238678e-05, -0.004295861814171076, 0.001669757068157196, 0.00705789215862751, -0.0026277501601725817, 0.00029387991526164114, -3.4780143778334605e-06, 0.00020497478544712067, 0.00637459009885788, -0.0038424357771873474, 0.002248475095257163, -0.0061395675875246525, -0.004323107656091452, 0.0005502228741534054, 0.002077922224998474, 0.004605612717568874, 0.004793230909854174, -0.0002910773328039795, 0.000776222615968436, -0.0034256756771355867, 0.0007851221598684788, -0.0033170729875564575, -0.0023495431523770094, 0.00022277624520938843, 0.004311438649892807, 0.000523310387507081, 0.0029025983531028032, 0.006412863731384277, 0.0017508313758298755, 0.003021698445081711, 0.001857236959040165, 0.002179229399189353, 0.002435464644804597, 0.0046591442078351974, -0.0029885293915867805, 0.0053675733506679535, 0.004264157265424728, 0.008574835024774075, -0.00142711924854666, 0.003023746656253934, 0.0037000353913754225]",-1.0
2019-03-15,A,"[0.00011311079288134351, 0.0035964667331427336, -0.00022195714700501412, 0.0008587483316659927, -0.0038340494502335787, -0.003404381684958935, 9.161109483102337e-05, 0.007176954764872789, -0.0018449700437486172, -0.0024019265547394753, -0.0019012034172192216, -0.005420813802629709, 0.001794477109797299, 0.002503948053345084, -0.0003050848317798227, -0.0007220558472909033, 0.00052258389769122, 0.00012212975707370788, -0.002863141940906644, -0.009066786617040634, -0.00459619564935565, -0.0009602862410247326, -0.005906006321310997, 0.0018016832182183862, -0.0017156535759568214, 0.001573090790770948, -0.0005351580330170691, -0.00607075123116374, -0.0014957116218283772, -0.00022142205853015184, 0.0012712895404547453, 0.0007312044035643339, 0.003429841948673129, -0.002505003707483411, -0.0050698029808700085, 0.0054970975033938885, 0.0044458904303610325, -0.003253496950492263, 0.00038292058161459863, -0.0014642284950241446, -0.0011790189892053604, -0.00840621255338192, -0.00073912093648687, -0.0010376089485362172, 0.0017436672933399677, -0.0020358366891741753, 0.004197302740067244, -0.00327216531150043, 0.0015522142639383674, 0.0011793127050623298, 0.0029620833229273558, -0.0004353865224402398, -0.0019961472135037184, -7.887316314736381e-05, 0.002390989800915122, 0.0015939996810629964, -0.0018046392360702157, -0.0010711527429521084, -0.0004811906546819955, 0.004457293543964624, -0.0025476880837231874, -0.0008853524923324585, -0.0023835047613829374, -0.0008623430621810257, -9.948391380021349e-05, 0.0007318798452615738, 0.0021326106507331133, 0.00037892101681791246, -0.004039722960442305, 0.004370444919914007, -0.003851325483992696, -0.0013202003901824355, -0.0006931833922863007, -0.004849156830459833, 0.005922354757785797, 0.0033743781968951225, -0.0013340412406250834, -0.0012107731308788061, 0.002578071318566799, 0.003238999517634511, -0.0010284176096320152, 0.0008267806260846555, -0.006266486365348101, 0.001801428385078907, 0.0011452921899035573, 0.0005436485516838729, 0.0005544390878640115, 0.003125404240563512, 0.005615111440420151, 0.0014659600565209985, -5.7965826272265986e-05, 0.0008315662271343172, -0.0004655829688999802, 0.0015149237588047981, 0.005873074289411306, -7.564636325696483e-05, 0.00552291190251708, -0.005534315947443247, 0.0038568724412471056, -0.004375216085463762]",0.0
2019-03-19,A,"[-0.006763381417840719, 0.0015664097154513001, 0.002057742327451706, 0.0026792881544679403, 0.0022194094490259886, -0.01010086014866829, 0.0017218096181750298, 0.013154233805835247, -0.010874112136662006, -0.003504909807816148, -0.0020116951782256365, -0.008996664546430111, 0.0019296688260510564, 0.0047978986985981464, -0.000605871609877795, 0.002132708439603448, 0.010478406213223934, -0.0053096613846719265, -0.0024436614476144314, -0.016478154808282852, 0.0023216542322188616, -0.0024400954134762287, 0.009836256504058838, -0.010139920748770237, -0.006892940029501915, 0.0012320894747972488, -0.004151271656155586, -0.0012713479809463024, -0.0024457189720124006, 0.010499178431928158, 0.00973241776227951, 0.0009594259900040925, 0.005140336696058512, 0.0016675335355103016, -0.00322590209543705, 0.012980935163795948, 0.0010847942903637886, -0.00011191594967385754, -0.0007540550432167947, -0.0023108941968530416, 0.005287013947963715, -0.013851746916770935, -0.009080039337277412, 0.0019009948009625077, -0.0015968541847541928, 0.00024071669031400234, 0.0033175747375935316, -0.006548737641423941, 0.002635592594742775, 0.003763539483770728, 0.005004808306694031, -0.005341850686818361, 0.0010145936394110322, 0.0013671015622094274, -0.0016319382702931762, 0.006590971257537603, 0.0020150598138570786, -0.0017710020765662193, -0.006802101153880358, 0.004866987466812134, -0.007417289540171623, -0.0001422213390469551, -0.0018016546964645386, -0.005137352272868156, -0.0068178605288267136, 0.005750095006078482, 0.004966624081134796, -0.0016523621743544936, -0.002510433318093419, 0.00854205060750246, -6.124987703515217e-05, -0.0020708616357296705, 0.003423280781134963, 0.002104464452713728, 0.005330567713826895, 0.00022033632558304816, 0.004720090888440609, -0.0026719337329268456, -0.0019757698755711317, 0.005448227282613516, -0.0034038915764540434, 0.006334214936941862, -0.0029272970277816057, 0.009120920673012733, -0.004557463806122541, -0.0040086195804178715, -0.002717227442190051, 0.004704464226961136, 0.007015574257820845, -0.0005380830843932927, 0.012786820530891418, 0.00014706903311889619, 0.001184740918688476, -0.0026362722273916006, 0.00244780327193439, 0.0037153216544538736, 0.009133984334766865, -0.0063465372659265995, 0.0021361596882343292, -0.0013560975203290582]",0.0
2019-03-20,A,"[0.0028771385550498962, -0.0022398962173610926, -0.0028781925793737173, 0.00784249696880579, -0.003592380089685321, -0.007526235189288855, 0.005507781635969877, 0.012805064208805561, -0.010435541160404682, -0.00263902242295444, -0.003629156621173024, -0.008568615652620792, 0.0017073421040549874, 0.005746215116232634, -0.0024685438256710768, -0.0028922520577907562, 0.0065171499736607075, 0.0006537845474667847, -0.003433139994740486, -0.009818097576498985, 0.0071879499591887, 0.0031784146558493376, 0.00515180267393589, -0.0036767858546227217, 0.0032264485489577055, -0.0003520621685311198, -0.003561292542144656, 0.004025365691632032, -0.001720704254694283, 0.0003684669791255146, 0.004204210359603167, -0.0023417670745402575, 0.005388734396547079, -0.005980972666293383, -0.0037948861718177795, 0.0035300536546856165, 0.0032394693698734045, -0.0034406285267323256, 0.002263088710606098, -0.010496851056814194, -0.005996993277221918, -0.008029895834624767, -0.00099754158873111, 0.0025464652571827173, -0.0004307908529881388, 0.00410500867292285, -0.006870386656373739, -0.0005153100937604904, 0.0038409531116485596, 0.002263195114210248, 1.528766006231308e-05, -0.005983067210763693, -0.00284267938695848, -0.0037219366058707237, 0.006095654796808958, 0.002300707856193185, 0.001269031665287912, -0.005051617976278067, -0.0031659919768571854, 0.006624714937061071, -0.0019845052156597376, 0.002153720473870635, -0.0003040370938833803, -0.0011958820978179574, -0.0070692263543605804, 0.006166726816445589, 0.002993004396557808, 0.010061540640890598, -0.004315579775720835, 0.008288949728012085, 0.0018312308238819242, -0.001081921043805778, 0.005916417110711336, -0.0037931262049824, 0.006795130670070648, 2.5799809009185992e-05, 0.005789296701550484, -0.0012691247975453734, -0.006704948842525482, -0.003654736327007413, -0.0042133633978664875, 0.003977812360972166, -0.004030661191791296, 0.0064117140136659145, -0.0025385853368788958, -0.004754866007715464, 0.0005052547203376889, -0.0004366383363958448, -0.0008973192307166755, -0.001218048040755093, 0.007715299725532532, -0.0013297799741849303, 0.004483806900680065, 0.005162842571735382, 0.012357792817056179, 0.005020197480916977, 0.001984979957342148, -0.0042049274779856205, 0.0018662962829694152, -0.0010479994816705585]",0.0
2019-03-22,A,"[-0.006229946855455637, 0.003034082241356373, 0.00654163071885705, 0.003736629383638501, -0.0027981617022305727, -0.017613328993320465, 0.0013649342581629753, 0.02046542428433895, -0.011619244702160358, -0.008804726414382458, 0.001097563304938376, -0.015358950011432171, -0.0018761405954137444, 0.009268212132155895, 0.00010676193051040173, 0.0015386947197839618, 0.011515028774738312, -0.004710959270596504, -0.006877862382680178, -0.02173626609146595, 0.001895581721328199, 0.0007377381552942097, 0.009364417754113674, -0.009417098946869373, -0.003012322587892413, 0.0036193605046719313, -0.003703891532495618, -0.0022678934037685394, -0.006566284690052271, 0.007792807649821043, 0.009301511570811272, -0.00043022711179219186, 0.007759267929941416, -0.004435925278812647, -0.005769642535597086, 0.013526387512683868, 0.007547235116362572, -0.004046762362122536, -0.0012058345600962639, -0.006732278969138861, -7.78709818405332e-06, -0.015643885359168053, -0.012651227414608002, 0.0004096954653505236, -0.00042223092168569565, 0.0020448241848498583, -0.0011417267378419638, -0.002511235186830163, 0.0027899425476789474, 0.008211680687963963, 0.002726363716647029, -0.006144169718027115, 0.001250159926712513, 0.0009385148878209293, 0.0015915153780952096, 0.004474814049899578, 0.003775469958782196, -0.0037509584799408913, -0.007888122461736202, 0.013210169970989227, -0.008607733063399792, 0.0027205555234104395, -0.002608035458251834, -0.007695793639868498, -0.005263974890112877, 0.007350705564022064, 0.0038819292094558477, 0.002453745109960437, -0.002724921330809593, 0.010988765396177769, 0.0019833522383123636, 0.0026117784436792135, 0.004869241267442703, -0.001963212387636304, 0.010362829081714153, 0.0048239752650260925, 0.005501754116266966, -0.004152791108936071, -0.0031588973943144083, 0.0009329398162662983, -0.004948658403009176, 0.0050506070256233215, -0.0034641555976122618, 0.011592035181820393, -0.007215866819024086, -0.00249250209890306, 0.0013715880922973156, 0.0014909954043105245, 0.007585783954709768, 0.0011816908372566104, 0.013575362972915173, 0.003429335542023182, 0.0036802010145038366, 0.0007471212302334607, 0.01124416384845972, 0.010640515945851803, 0.006176723632961512, -0.011875343509018421, 0.0015777070075273514, -0.0005984022282063961]",-2.0
2019-03-25,A,"[-0.006415297742933035, 0.0016188900917768478, -0.001787520362995565, 0.0038236421532928944, 0.006243484560400248, 0.0002760376955848187, -0.003893075045198202, 0.0012385295704007149, -0.0021999571472406387, -0.002464053686708212, 0.0014062045374885201, 0.001499459962360561, -0.002689383225515485, 0.006125416606664658, -0.0016750572249293327, 0.0003150190459564328, -0.003618646878749132, 0.00010090730211231858, -0.002222539857029915, -0.005959467962384224, 0.0011805042158812284, -0.0012356364168226719, 0.002419778611510992, 0.0010820884490385652, -0.0006347396411001682, 0.00024898338597267866, -0.0002970237983390689, -0.0013153840554878116, 0.003351794322952628, 0.008692540228366852, 0.0008156693656928837, 0.00014252588152885437, 0.0016024333890527487, -0.001383086433634162, -0.002652928465977311, 0.006861483212560415, 0.0008947588503360748, -0.00039877439849078655, 0.005577798932790756, -0.0029138578101992607, 0.0004626467125490308, -0.004197350237518549, 0.0019474402070045471, -0.002165975049138069, 0.002544543705880642, 0.0013196368236094713, 0.0021929540671408176, -0.0014523721765726805, 0.0023628068156540394, 0.002624694723635912, 0.007794167380779982, 0.001669642049819231, 0.00909663550555706, -0.002347431378439069, 0.002791339997202158, 0.004142739810049534, 0.0023243825417011976, -0.0012940565356984735, 0.0006705455598421395, 0.00314109749160707, -0.0018523006001487374, 0.005342986900359392, -0.0009044865728355944, 0.0009899521246552467, -0.004273120779544115, -0.0021536252461373806, 0.0019178887596353889, 0.0006969956448301673, -0.0031154698226600885, 0.003568562911823392, -0.0031653549522161484, -0.002811023034155369, 0.00033665227238088846, -0.0009478521533310413, 0.00151661760173738, 0.0013010820839554071, 0.00010833886335603893, 0.004349215421825647, 0.0006253911415114999, 0.0019449378596618772, 0.0010384565684944391, -0.004382021725177765, -0.0020790197886526585, 0.0042320662178099155, 0.001507242675870657, -0.003525699721649289, 0.0006808802718296647, -0.0006349792238324881, 0.004467340651899576, -0.0024723249953240156, 0.0026913343463093042, 0.00013927780673839152, -0.0004694792442023754, 0.0038562901318073273, -0.0002716417657211423, -0.00174653809517622, 0.0010569647420197725, -0.004889818839728832, -0.0012635237071663141, 0.0007516671321354806]",1.0
2019-03-29,A,"[-0.0006312397308647633, 0.0013513702433556318, -0.00023820428759790957, -0.004967734683305025, 0.0007120663649402559, -0.00554280262440443, 0.0009728697477839887, 0.006259503774344921, -0.001927269622683525, -0.0029933236073702574, -0.0022900011390447617, -0.00769700575619936, -0.0002587318595033139, 0.0008504432043991983, 0.001006767270155251, -0.0012484582839533687, 0.0026819368358701468, -0.00286779529415071, -0.0007363971089944243, -0.00826261192560196, 0.001042376272380352, 0.0009071683161891997, 0.001686094212345779, -0.003255797317251563, 0.00011071879998780787, 0.0012776086805388331, 0.0006225118413567543, 0.0001643076684558764, -0.0025907617527991533, 0.0011938076931983232, 0.005329374689608812, 0.001074393861927092, 0.0023786325473338366, -0.0007270718342624605, -0.005192372016608715, 0.0030045516323298216, 0.00030363703262992203, -0.001163065549917519, 0.0009129709214903414, -0.0064056990668177605, -0.0008113642688840628, -0.006338948383927345, 5.632162810798036e-06, -0.0015058323042467237, 0.0025601231027394533, 0.0023866002447903156, -0.00022432563127949834, 0.0005152782541699708, 0.00499549088999629, 0.001141055952757597, 0.00040275996434502304, -0.0023542060516774654, 0.003988456446677446, -0.0019224417628720403, -0.0014060672838240862, 0.003014200134202838, 0.0006484421319328249, 0.00032776923035271466, -0.005888050887733698, 0.0019471347332000732, 0.000336687546223402, 0.003128881100565195, 0.0006302986876107752, -0.0015110998647287488, -0.001968825003132224, 0.002032276475802064, -0.000816419895272702, 0.003696281462907791, -0.0013465345837175846, 0.006268502678722143, -0.0006246981211006641, 0.0007571263704448938, 0.003255508840084076, 0.001196952653117478, 0.0017617077101022005, 0.001004359102807939, 0.0035520975943654776, -0.0013337319251149893, -0.0020429277792572975, 0.0012507974170148373, -3.505608401610516e-05, 0.0021763360127806664, -0.007099914364516735, 0.006538161542266607, 0.0017687610816210508, -0.0003536564181558788, 0.001850782660767436, 0.003988925833255053, 0.00381670449860394, 0.0004368025984149426, 0.0070433784276247025, 0.00265844096429646, 0.002202320611104369, 0.0015085410559549928, 0.002856309525668621, 0.006284245755523443, 0.001829871442168951, -0.005863304249942303, 0.0026833300944417715, -0.0035130141768604517]",0.0
