date,symbol,news_vector,impact_score
2019-02-26,A,"[-0.08825535327196121, -1.0189083814620972, -0.38949641585350037, -0.03839634731411934, 0.06598711013793945, 0.23632006347179413, -0.5926876068115234, -0.997643768787384, -0.06909581273794174, -0.8191821575164795, 0.17060072720050812, -0.39974093437194824, 0.15688420832157135, -0.24479149281978607, -0.25491130352020264, -0.12830393016338348, 0.38978588581085205, -0.1727207899093628, 0.23966769874095917, 1.0062929391860962, 0.31467464566230774, -0.23316137492656708, 0.006058102007955313, -0.03532913327217102, 0.11343149095773697, 0.009109548293054104, -0.4103552997112274, -0.09879953414201736, 0.23661990463733673, 0.22896204888820648, -0.003395872889086604, -0.32660460472106934, 0.38644567131996155, -0.2934229075908661, 0.09380212426185608, 0.41497746109962463, -0.6021822094917297, 0.1418096274137497, 0.05225028470158577, -0.47338223457336426, -0.38610124588012695, 0.6547640562057495, 0.17446327209472656, 0.3749590814113617, 0.6008702516555786, -0.07027793675661087, -0.27865704894065857, 0.02582702971994877, 0.49554240703582764, 0.06405681371688843, -0.014796078205108643, -0.542121946811676, 0.7596177458763123, -0.14655935764312744, -0.10129383951425552, -0.40535640716552734, 0.9032968878746033, 0.29163476824760437, -0.016672572121024132, 0.45077332854270935, 0.3651242256164551, 0.5249041318893433, -0.5546989440917969, 0.2303146868944168, -0.6268630623817444, 0.534970223903656, 0.2798480987548828, -0.2741476595401764, -0.603148877620697, -0.245374396443367, 0.4610532224178314, 0.11602181196212769, -0.005398094654083252, 0.2672145664691925, 0.43288207054138184, 0.769655704498291, 0.576704740524292, 0.5902465581893921, -0.513456404209137, -0.016467073932290077, 0.755699634552002, -0.5849707722663879, 0.47611522674560547, 0.43372929096221924, 0.06193520501255989, 0.34108731150627136, -0.09651967883110046, 0.3392043113708496, -0.31653308868408203, -0.41668927669525146, 0.4400768578052521, 0.327861487865448, 0.3666170537471771, 0.2317635416984558, 0.6211395859718323, 0.030185261741280556, 0.5995424389839172, -0.10753542929887772, -0.38839611411094666, 0.5985347628593445]",-1.0
2019-02-27,A,"[0.19320276379585266, -0.07016000151634216, 0.2566617727279663, -0.1253117471933365, 0.7438033819198608, 0.4233006238937378, -0.15445369482040405, -0.22273121774196625, 0.5375385284423828, -0.37175649404525757, 0.0728825256228447, 0.046046335250139236, 0.05640212818980217, -0.012445264495909214, -0.15877996385097504, 0.5169306993484497, 0.504693329334259, 0.2989365756511688, -0.5386592149734497, 0.22004260122776031, 0.2052837312221527, 0.3709622919559479, 0.2487877756357193, 0.0051597412675619125, -0.36730626225471497, 0.9517666697502136, 0.11804057657718658, 0.4371837079524994, -0.6275763511657715, 0.3200203478336334, 0.021070029586553574, -0.1179528757929802, 0.7145023345947266, -0.13440410792827606, 0.243344247341156, 0.5178388357162476, -0.09469130635261536, 0.6894278526306152, -0.5102894306182861, 0.03577519208192825, -0.2796114385128021, 0.0053390394896268845, -0.1900390386581421, 0.11060439050197601, 0.4559800922870636, -0.35699403285980225, 0.26392361521720886, -0.27787911891937256, 0.02885010465979576, -0.5137118101119995, 0.24099162220954895, 0.19245469570159912, 0.5584008693695068, 0.1328672617673874, 0.21518996357917786, 0.006756683345884085, -0.2206466794013977, 0.0899362564086914, 0.011852880008518696, 0.27279090881347656, 0.2515650987625122, -0.5283901691436768, -0.2158588021993637, -0.3343924880027771, 0.005137589294463396, 0.2541545629501343, -0.29911142587661743, -0.05796535685658455, 0.1562948375940323, -0.25467801094055176, -0.13671055436134338, 0.07010835409164429, 0.6692138910293579, -0.1162882149219513, 0.28914928436279297, -0.4301956295967102, 0.017451204359531403, -0.06109444424510002, 0.0927523747086525, 0.12954598665237427, -0.1816776841878891, 0.3380042612552643, -0.12751388549804688, -0.19882327318191528, 0.03730583190917969, 0.22912651300430298, 0.12310393899679184, 0.10616406053304672, -0.39678046107292175, -0.474164754152298, -0.00847623124718666, 0.12782329320907593, -0.41180992126464844, 0.2542460858821869, -0.5417609214782715, -0.13367795944213867, 0.5267009735107422, -0.28057411313056946, -0.19485221803188324, 0.16076508164405823]",1.0
2019-02-28,A,"[0.15763689577579498, 0.1691482961177826, 0.12637239694595337, -0.3904986083507538, -0.3253946602344513, -0.022935669869184494, 0.5017415881156921, -0.08572457730770111, 0.03651951998472214, -0.8081793189048767, 0.1568489968776703, -0.09878946095705032, -0.43465739488601685, 0.2727453112602234, -0.07444456219673157, 0.0681072548031807, 0.03715962916612625, 0.2635844051837921, 0.11398100107908249, 0.27387577295303345, -0.7098797559738159, -0.20959864556789398, -0.29547280073165894, -0.10935644060373306, -0.1276957243680954, 0.2353183627128601, 0.45959171652793884, 0.1652926355600357, -0.43931517004966736, 0.27796071767807007, 0.13076217472553253, -0.17190562188625336, -0.08158553391695023, -0.5030117630958557, 0.2839844226837158, -0.2776184678077698, -0.09648798406124115, -0.04281526058912277, -0.427284836769104, -0.511716902256012, -0.6051986217498779, 0.5013458728790283, -0.3161381483078003, -0.09551545232534409, -0.0024354548659175634, -0.22552405297756195, 0.21987809240818024, 0.09812147170305252, 0.16469071805477142, -0.4024447798728943, -0.24404779076576233, 0.3115820586681366, 0.42752397060394287, -0.16461017727851868, -0.3320097327232361, 0.2158362716436386, -0.04993930086493492, 0.3462560474872589, -0.04075440391898155, -0.6930055618286133, -0.026390286162495613, 0.3561099171638489, -0.07735462486743927, 0.06544612348079681, -0.2951163351535797, 0.25336721539497375, 0.3275716006755829, -0.08631261438131332, 0.053102392703294754, -0.10560380667448044, -0.036252960562705994, -0.0010374188423156738, 0.21389473974704742, 0.016330530866980553, 0.7627397775650024, -0.12107054889202118, 0.03651720657944679, 0.19078360497951508, 0.18320439755916595, 0.13022318482398987, -0.5621475577354431, -0.07389479130506516, 0.2741500735282898, 0.302491694688797, 0.12801188230514526, 0.407807320356369, 0.4932102859020233, -0.2414139062166214, 0.16164825856685638, -0.017146965488791466, 0.021786021068692207, -0.1818300187587738, 0.8363005518913269, -0.17207233607769012, -0.2923871874809265, 0.23336420953273773, 0.0738539770245552, 0.14340046048164368, 0.6298150420188904, 0.37568479776382446]",0.0
2019-03-06,A,"[0.4576992094516754, 1.0668867826461792, -0.6199344396591187, 0.47197332978248596, -0.3984553813934326, -0.24742262065410614, 0.07066241651773453, -0.2755279541015625, 0.31501123309135437, -1.2820357084274292, -0.27190425992012024, 0.6567125916481018, -0.11539002507925034, 0.2930498719215393, -0.05479278042912483, 0.018546422943472862, -0.6584262251853943, -0.2237023115158081, 0.7023811936378479, 1.0143178701400757, 0.5508632659912109, -1.0803338289260864, 0.25615358352661133, 0.1407138556241989, 0.39067021012306213, -0.14400313794612885, 0.35092243552207947, 0.01732528954744339, -0.2848571836948395, 0.963895857334137, -0.07343494892120361, 0.13875384628772736, 0.5614829659461975, 0.19303293526172638, 0.14625389873981476, -0.6229216456413269, 1.1142985820770264, 0.6641374230384827, 0.2825204133987427, 0.26362109184265137, -0.9024112224578857, 0.28462493419647217, 0.6456737518310547, -0.569734513759613, 0.9850113987922668, -0.6536105275154114, -0.6904089450836182, -0.2193276435136795, 0.9986857771873474, 0.05756391957402229, -0.06627669185400009, -1.7061576843261719, 1.1800003051757812, -0.6931025385856628, 0.2518184185028076, -0.16593988239765167, -0.06613549590110779, 0.06881073862314224, 0.4054536521434784, 0.23425036668777466, -0.11218412965536118, -0.26098546385765076, 0.5988925099372864, 0.6774404048919678, -0.6043025851249695, 0.1760292798280716, -0.03836600109934807, 0.690234899520874, 0.6208962798118591, -0.4604746997356415, -0.13539564609527588, 0.08093402534723282, -0.0549217164516449, 0.26034191250801086, 0.022923657670617104, 0.15261325240135193, 0.958138644695282, 0.6952993869781494, 0.06117963790893555, -1.0534530878067017, -0.7713973522186279, -1.2419050931930542, -0.9748327732086182, -0.8190028071403503, 0.06446606665849686, -1.418757438659668, -0.21289591491222382, -1.2972743511199951, 0.8375735878944397, 0.4322564899921417, -0.9078662991523743, -0.050861164927482605, 0.5337433218955994, -0.03666584566235542, -0.3813530206680298, -0.5877850651741028, 0.13317358493804932, 0.731536865234375, 0.47482261061668396, -0.5280487537384033]",-1.0
2019-03-15,A,"[0.25202181935310364, 0.24296128749847412, 0.2784403860569, -0.41799482703208923, 0.12876909971237183, -0.19205383956432343, 0.13369478285312653, 0.10073033720254898, -0.4417044222354889, 0.09389960765838623, -0.08303319662809372, -0.19249379634857178, 0.4764871597290039, 0.9381497502326965, 0.8113401532173157, -0.8648505210876465, 0.08019771426916122, -0.24532859027385712, 0.18805842101573944, -0.0705534815788269, -0.48725271224975586, 0.36153337359428406, -0.38161036372184753, -0.4908452033996582, -0.1126103401184082, -0.40902283787727356, -0.018691817298531532, -0.2794407904148102, -0.44385838508605957, 0.03709690645337105, -0.028669893741607666, 0.3084498643875122, 1.4339407682418823, -0.32771411538124084, -0.16192726790905, 0.23606638610363007, 0.07722637802362442, 0.28085675835609436, -0.12365517765283585, -0.21518303453922272, 0.7259211540222168, 0.6383674740791321, 0.5833986401557922, -0.26600947976112366, 0.025508642196655273, 0.6562604308128357, -0.12308565527200699, -0.3075169622898102, -0.14594723284244537, -0.05984073877334595, -0.490702360868454, -0.08938408643007278, 0.7367683053016663, -0.4853385388851166, 0.4155829846858978, -0.17391832172870636, -0.4247758090496063, -0.49711647629737854, -0.2991964519023895, -0.834294319152832, -0.3835757076740265, -0.4537440538406372, -0.5602620244026184, -0.6508082747459412, 0.24064421653747559, -0.7967605590820312, -0.08767048269510269, 0.23905646800994873, 0.8438930511474609, -0.32769158482551575, 0.18097634613513947, -0.22074167430400848, 0.6838886141777039, -0.5254577994346619, 0.2178037315607071, 0.02511598728597164, -0.013433064334094524, 0.33673134446144104, 0.29194608330726624, 0.16624771058559418, 0.6097913384437561, 0.1561165302991867, -0.1378180831670761, 0.030475368723273277, 0.7573385238647461, -0.09989768266677856, -0.3557685911655426, 0.06803696602582932, 0.024949869140982628, -0.14450863003730774, 0.22132951021194458, -0.3112221956253052, -0.22545063495635986, -0.4895114004611969, 0.1706821173429489, 0.6682602763175964, 0.4060856103897095, -0.13233917951583862, -0.0033651653211563826, -0.018902592360973358]",0.0
2019-03-19,A,"[0.6744553446769714, -0.2361488789319992, 0.5662190914154053, -1.2323572635650635, -0.5287523865699768, -0.6770290732383728, -1.2249993085861206, 0.09203624725341797, -0.5526954531669617, -0.13124899566173553, 0.4393417537212372, 0.9414076805114746, 0.30196723341941833, -0.4115992486476898, -0.0897861123085022, -0.342395156621933, 0.5849154591560364, -0.27625781297683716, 0.22558684647083282, -0.32170209288597107, -0.17110656201839447, -1.8927046060562134, -0.4587564170360565, 0.14053452014923096, 0.5034180283546448, 0.18099887669086456, 0.42520084977149963, 0.3127910792827606, -0.06474211812019348, -1.0859044790267944, 0.5205187201499939, -0.1611415594816208, -0.01360630989074707, 0.5198404788970947, -0.13233377039432526, -0.6013564467430115, -0.43883016705513, -0.24241690337657928, -0.17361687123775482, 0.10848235338926315, 0.14582796394824982, 0.7906093001365662, 0.2805424630641937, -0.7752814292907715, 0.035476624965667725, 0.22668157517910004, -0.12220247834920883, 0.022249938920140266, -0.06881502270698547, -0.4861818850040436, -0.4965149462223053, 0.28425413370132446, -0.5187585949897766, -0.5042064189910889, -0.660269021987915, -0.09062881022691727, 0.5938587188720703, -0.494146466255188, 0.6252843737602234, -0.6011684536933899, 0.037620723247528076, 0.39479324221611023, -0.07352177053689957, 0.11126744747161865, -0.12584877014160156, 0.08679892867803574, 0.024362513795495033, -0.5603716373443604, 0.16316436231136322, 0.5231237411499023, -0.3108435869216919, 0.131499782204628, 1.4180434942245483, 1.063278079032898, -0.3149140179157257, 0.4674558639526367, -0.5852393507957458, 0.7936775088310242, 0.4832596778869629, 0.3705371916294098, -0.4330849349498749, 0.2370707243680954, -0.2466677874326706, 0.28524115681648254, -0.8099047541618347, 0.2113255113363266, -0.7656248211860657, 0.039843007922172546, -1.1654404401779175, -0.2414311170578003, -0.42963293194770813, 0.16990457475185394, -0.27633070945739746, -1.0886632204055786, 0.10901874303817749, 0.7011318206787109, 0.7274203300476074, -1.024587869644165, -0.6593557000160217, 1.4360634088516235]",0.0
2019-03-20,A,"[0.8670176863670349, 0.9851396679878235, -0.2635021507740021, 0.1905374526977539, -0.2929753065109253, -0.17865879833698273, 1.147209644317627, -0.0535128116607666, 0.43930718302726746, 0.4058346748352051, 0.44759035110473633, 0.45211753249168396, -0.6534328460693359, -0.46371325850486755, 0.16792140901088715, -0.24647854268550873, 0.22579431533813477, 1.170215368270874, 1.25556480884552, 0.54971843957901, -0.659544050693512, 0.6517408490180969, -0.44417473673820496, -0.24532629549503326, -0.9042738080024719, -1.1606608629226685, 0.15189293026924133, -1.3607624769210815, -0.0152274863794446, 1.0078699588775635, -0.3749077320098877, 0.4162454307079315, 0.43786895275115967, -0.6856120228767395, -0.42534300684928894, 0.3062097728252411, 1.0047990083694458, -0.06572633236646652, -0.5929425358772278, -0.9545250535011292, -0.05634579062461853, 0.2349904626607895, 0.5755219459533691, -0.13160188496112823, -0.1775609254837036, -0.2684657573699951, -0.3160291314125061, -0.060276418924331665, 0.9929866790771484, 0.19854378700256348, -0.717730700969696, -0.4245353639125824, -0.1208609938621521, 0.5411611199378967, -0.39080020785331726, -0.5202416777610779, -0.239177405834198, -1.0909552574157715, 0.2927909791469574, -0.4472671449184418, -0.051075953990221024, -1.2285135984420776, -0.17831982672214508, 0.367438405752182, -0.0850391611456871, 0.8128458857536316, 0.4175165593624115, -0.7346283793449402, -0.9190025329589844, 0.10241389274597168, 0.6957545280456543, -0.1645015925168991, 0.4676094055175781, 0.33814990520477295, -0.0760672315955162, -0.8579711318016052, -0.6851940155029297, -0.1737217903137207, 0.9148023724555969, -0.05856100842356682, -0.8165255188941956, 0.1595831662416458, -0.5691469311714172, -0.28060469031333923, 0.5099276900291443, 0.07924755662679672, -0.4842769205570221, 0.21197085082530975, -0.08971773833036423, 0.35222089290618896, -0.25270554423332214, 0.21347491443157196, -1.1262699365615845, -0.12629690766334534, 0.611387312412262, -0.6581850051879883, 0.11964967101812363, 0.7077932953834534, 0.14173488318920135, -0.40243959426879883]",0.0
2019-03-22,A,"[0.3711548149585724, 0.7151034474372864, 0.8556645512580872, -0.7966745495796204, -0.9934760928153992, -0.3137091100215912, -0.3475002348423004, 0.4180150032043457, 0.23859302699565887, -0.01697065494954586, 0.15251082181930542, 0.24215178191661835, 0.5790471434593201, -0.1544172614812851, -0.2115027904510498, 0.3811838924884796, 1.2526839971542358, -0.19271379709243774, 0.631918728351593, 0.5752699375152588, -0.727301836013794, -1.021756649017334, -1.0086480379104614, 0.0689668282866478, -0.7502768039703369, -0.3675691783428192, 0.5721928477287292, -0.11051309108734131, -0.03628696873784065, -0.4966427981853485, 0.6261275410652161, -0.08076956123113632, -0.2426704615354538, -0.3381779193878174, 0.20672941207885742, 0.23084986209869385, -0.06816478818655014, -0.009874721057713032, -0.4387270510196686, 0.1419038325548172, -0.52607661485672, 1.2090619802474976, 0.2011994570493698, -1.3422775268554688, -0.2810218632221222, 0.3584962785243988, -0.6172363758087158, 0.035130202770233154, 0.20634417235851288, 0.0999465361237526, -1.010421872138977, 0.46123215556144714, 0.03467712923884392, -0.3227333426475525, -0.4923684895038605, 0.06250239163637161, 0.1615518182516098, -0.5802850723266602, -0.17725181579589844, -0.04392518103122711, -0.301974356174469, 0.4340968132019043, -0.5662454962730408, 1.152511477470398, -0.17949168384075165, 0.22022314369678497, 0.4330316483974457, -0.16170178353786469, -0.04219059273600578, 0.2761533856391907, 0.21570904552936554, 0.38539743423461914, 1.7290644645690918, 0.7983407378196716, -0.15735919773578644, -0.24272899329662323, -0.9681633114814758, 0.3368857800960541, 1.0266363620758057, -0.9019579887390137, -0.6164294481277466, -0.00989349652081728, -0.444623738527298, -0.055123716592788696, -0.4681204855442047, -0.11481118202209473, -0.7192267775535583, 0.3290872871875763, -0.5338909029960632, -0.1665300577878952, -0.09331437200307846, 0.20561766624450684, -0.10482529550790787, -0.7008600234985352, 0.5195188522338867, -0.05143064260482788, 0.34517812728881836, -0.23395323753356934, 0.18516679108142853, 0.5101016163825989]",-2.0
2019-03-25,A,"[-0.04483520984649658, 0.0905715674161911, -0.48850739002227783, -0.8451257944107056, 0.6479361057281494, 0.14005973935127258, -0.4455336928367615, -0.49248260259628296, 0.7125289440155029, 0.43118995428085327, 0.006221666932106018, 0.29603201150894165, -0.32796403765678406, 0.14751210808753967, -0.24712246656417847, 0.2870064973831177, -1.250914454460144, 0.348435640335083, 0.057349249720573425, 0.6772559881210327, -0.32535821199417114, -0.10268017649650574, 0.4433544874191284, 0.6797125935554504, -0.16412150859832764, 0.07542766630649567, -0.06841911375522614, 0.05145445093512535, -0.4570498466491699, -0.3529067039489746, 0.8158913254737854, -0.5006810426712036, 1.4319919347763062, -1.4943594932556152, -0.19335168600082397, -0.6624585390090942, -0.1297791600227356, -0.28860482573509216, -0.964209794998169, -1.1650619506835938, 0.6085927486419678, 0.48768675327301025, 0.4831807017326355, 0.7790102958679199, -0.36631935834884644, 0.4946956932544708, -0.0006506629288196564, 0.3943130671977997, -0.13184258341789246, 0.37451067566871643, -0.2387809157371521, 0.08024150133132935, 0.5426621437072754, -0.7728669047355652, -0.702136754989624, -1.3499021530151367, 0.4652767777442932, 0.7698668837547302, -0.21198609471321106, 0.6137455701828003, 0.14718879759311676, 0.25553926825523376, 0.2780125141143799, 1.0234739780426025, 0.04154425859451294, 0.33531707525253296, -0.38142186403274536, -0.7033274173736572, -0.45828983187675476, -1.1054601669311523, 0.12048213183879852, 0.15566608309745789, 0.1218499019742012, -0.5561109781265259, 0.0557297021150589, -0.21649236977100372, -0.14311069250106812, 0.4126828908920288, 0.8233056664466858, -0.49209654331207275, -0.20924897491931915, 0.46355411410331726, 0.14640408754348755, 0.05605188012123108, 1.3215110301971436, -0.1193603128194809, -0.4323718547821045, -0.9269988536834717, 0.04868386685848236, -0.7159191370010376, -0.4245365262031555, -0.6389299631118774, -0.09307817369699478, 0.49455711245536804, -0.258783221244812, -0.19139865040779114, 0.013127259910106659, -0.21347373723983765, 0.64771968126297, -0.21688571572303772]",1.0
2019-03-29,A,"[0.07226578891277313, 0.14139604568481445, 0.39550110697746277, 0.1464899629354477, 0.1356547325849533, -0.3835841119289398, -0.010392644442617893, -0.11979461461305618, -0.2140313982963562, -0.19039469957351685, -0.5804886221885681, 0.07347536087036133, -0.3876265585422516, 0.11240317672491074, -0.36264559626579285, 0.4846797287464142, 0.04060893505811691, 0.75058913230896, 0.2844642996788025, -0.18633365631103516, 0.14014177024364471, -0.3367697596549988, 0.2668994963169098, -0.05717875063419342, 0.0492422915995121, -0.21074867248535156, 0.02893507480621338, -0.15960274636745453, 0.4636870324611664, 0.3471379578113556, 0.365995854139328, 0.3231087923049927, 0.2986019253730774, -0.2563674747943878, 0.3177574574947357, -0.40982645750045776, -0.034650638699531555, -0.20435136556625366, -0.22109326720237732, -0.1516120731830597, -0.09469423443078995, -0.5403791069984436, -0.06352825462818146, -0.1675328016281128, -0.6030904650688171, 0.23077870905399323, 0.22206543385982513, 0.014989473856985569, 0.5884064435958862, 0.3579336404800415, -0.09248123317956924, -0.04781677573919296, 0.028755629435181618, 0.42459380626678467, 0.13646380603313446, -0.01954280585050583, 0.005465507507324219, -0.1937304586172104, 0.3650136888027191, -0.6913923621177673, 0.22247375547885895, -0.21657735109329224, -0.05203588306903839, 0.3366205394268036, 0.27314096689224243, -0.10320167243480682, 0.23284746706485748, 0.19062913954257965, -0.2524479627609253, -0.1778234839439392, 0.30342310667037964, -0.7228335738182068, -0.43313464522361755, -0.2740452289581299, 0.17107190191745758, 0.050520267337560654, -0.09534568339586258, -0.44165393710136414, 0.2740604877471924, -0.3818608522415161, -0.006415009498596191, 0.48711517453193665, 0.6274434924125671, -0.24532108008861542, -0.08030088245868683, 0.23414665460586548, 0.39311152696609497, -0.22623203694820404, -0.14659419655799866, 0.47427958250045776, -0.4625391662120819, -0.1184939444065094, -0.06819023191928864, -0.12727490067481995, -0.1591591089963913, -0.6450068950653076, 0.11934278160333633, 0.17596229910850525, -0.26820623874664307, -0.45613548159599304]",0.0
2019-04-02,A,"[1.206884741783142, 1.057045578956604, 0.5757078528404236, -0.22071053087711334, -0.6087842583656311, -0.10855626314878464, 0.836523711681366, 0.7235236167907715, 0.7028260827064514, -0.8924703598022461, -0.48289647698402405, 0.45577895641326904, -0.22526045143604279, 0.4897097647190094, 0.3007337152957916, 0.5647282600402832, 1.2695188522338867, -0.2031988501548767, -0.46209290623664856, 0.6413714289665222, -0.2853095233440399, 0.9948940277099609, -0.4231926202774048, -0.048175204545259476, -0.7867385745048523, -0.37015533447265625, -0.01688617467880249, -0.678530216217041, 0.5006669163703918, 0.29515793919563293, 0.49297448992729187, 0.1421884149312973, -0.4399559497833252, -0.49667176604270935, -0.4113810062408447, 1.3157137632369995, 0.31585535407066345, -1.0589886903762817, -0.048371851444244385, -0.9089065194129944, 0.5055326819419861, 0.1866423636674881, 0.11593154817819595, 0.17489659786224365, 0.00600828742608428, 0.43672552704811096, -0.4089756906032562, -0.41130581498146057, 0.32288026809692383, 1.0822514295578003, -0.4134396016597748, -0.3860253095626831, 0.30092641711235046, 0.7140601277351379, -0.16372212767601013, -0.1722702533006668, -0.3844257891178131, -1.0441874265670776, -0.21558783948421478, -0.6714885830879211, 0.5168461203575134, -0.23681098222732544, -1.274774432182312, 0.9330994486808777, 0.06742171198129654, 0.26001623272895813, 0.6108842492103577, -0.6878669857978821, -0.43012431263923645, -0.2291845679283142, 0.6994296908378601, 0.5478350520133972, -0.47468769550323486, 0.213213250041008, 0.21467214822769165, -0.5277348160743713, -0.39641427993774414, -0.650810182094574, 1.1582356691360474, 0.2186785340309143, 0.046895939856767654, -0.5708256363868713, -0.12852203845977783, 0.12412048131227493, 0.02750317193567753, 0.9491351246833801, -0.7471598982810974, 0.9794702529907227, 0.25228050351142883, -0.6981301307678223, -1.2311620712280273, 0.28598716855049133, -1.436148762702942, -0.36491844058036804, -0.770629346370697, -0.5335240960121155, 0.06524326652288437, -0.43369150161743164, 0.3647385537624359, 0.012939889915287495]",0.0
2019-04-12,A,"[0.14213858544826508, -0.027433983981609344, 0.029798120260238647, 0.4159543216228485, 0.7518402934074402, 0.4246465265750885, -0.9648416042327881, -0.762130618095398, 0.3336803913116455, 0.35532695055007935, -1.1096129417419434, -0.5122143030166626, 0.46135517954826355, 0.7234157919883728, 0.4531756043434143, -0.7784403562545776, -0.6024622917175293, 0.1462949961423874, -0.49648359417915344, -0.38274312019348145, -0.7064831256866455, 0.18528403341770172, -0.29007232189178467, 0.48548948764801025, -0.08266814053058624, 0.4032670855522156, 0.7207062840461731, 0.0800497978925705, -0.19127587974071503, 0.2078934907913208, 0.1380603313446045, 0.09755702316761017, 0.9475924968719482, -0.13701793551445007, 0.1897576004266739, 0.9553841948509216, -0.47003114223480225, -0.07416240125894547, 0.06940921396017075, 0.02244461327791214, -0.10866492986679077, 0.6099917888641357, -0.44117850065231323, 0.6267514824867249, 0.1003139466047287, 0.10757593810558319, -0.11442746222019196, -0.22644154727458954, 0.17000018060207367, -0.16882197558879852, -0.17037905752658844, -0.09673404693603516, 0.27542996406555176, 0.31366822123527527, 0.4168522357940674, 0.28590846061706543, -0.19804999232292175, 0.5500704646110535, -0.47709962725639343, -0.00756990909576416, 0.20470839738845825, 0.33768948912620544, -0.2766909599304199, -0.11249175667762756, 0.017874546349048615, 0.24488565325737, 0.5257840752601624, 0.2831963896751404, -0.6183657646179199, 0.13551747798919678, -0.41620996594429016, -1.122828722000122, -0.8425539135932922, -0.4238460958003998, -0.8058355450630188, -1.5127619504928589, -0.0588722825050354, -0.27421730756759644, 0.5637058019638062, -0.332752525806427, 0.0053671300411224365, -0.40754184126853943, -0.1463642418384552, 0.28360071778297424, 0.22456026077270508, 0.24593043327331543, -0.37236085534095764, 0.5274147987365723, 0.239721417427063, -0.5876119136810303, -0.15998686850070953, -0.11480511724948883, -0.1198890209197998, -0.16743500530719757, -0.48668578267097473, 0.10046275705099106, -0.03649384528398514, -0.8312410116195679, 0.12060059607028961, -0.2731281518936157]",-1.0
